Order_Date,Qty,Vendor,Location,Material_Num,Order_Type,DAYS
06/25/2019,2,180427,06,1360053,B,54
06/25/2020,16,180427,06,1360053,A,94
07/17/2019,8,160237,52,1360053,B,75
06/17/2020,48,180427,06,1360053,A,84
11/08/2019,37,180427,06,1360053,A,36
08/22/2019,42,160237,52,1360053,B,101
08/05/2019,48,180427,02,1360053,A,38
08/23/2019,23,180427,04,1360053,A,10
10/02/2020,22,160237,52,1360053,B,86
06/12/2020,11,180427,06,1360053,A,79
06/29/2020,8,160237,52,1360053,B,88
10/16/2019,175,160237,52,1360053,B,76
08/29/2019,50,180427,04,1360053,A,38
03/02/2020,80,160237,52,1360053,B,47
08/06/2020,24,180427,04,1360053,A,66
06/09/2020,15,160237,52,1360053,B,69
07/14/2020,14,180427,04,1360053,A,111
01/07/2020,10,180427,04,1360053,A,70
02/21/2019,16,160237,52,1360053,B,72
10/01/2019,15,180427,04,1360053,A,40
05/08/2019,6,160237,52,1360053,B,86
09/04/2020,58,180427,02,1360053,A,101
06/11/2019,44,160237,52,1360053,B,91
06/20/2019,24,180427,02,1360053,B,36
06/10/2019,10,180427,04,1360053,B,46
10/08/2019,72,160237,52,1360053,B,62
06/11/2020,15,160237,52,1360053,B,71
10/23/2019,88,160237,52,1360053,B,76
10/09/2019,3,180427,06,1360053,A,13
07/06/2020,5,180427,02,1360053,A,104
06/30/2020,30,180427,02,1360053,A,99
08/05/2020,23,180427,04,1360053,A,65
01/06/2020,11,180427,02,1360053,A,69
05/15/2019,15,180427,06,1360053,B,35
09/25/2019,10,160237,52,1360053,B,55
10/03/2019,22,180427,06,1360053,A,42
06/25/2020,24,180427,06,1360053,A,93
01/10/2020,4,180427,06,1360053,A,73
06/09/2020,15,160237,52,1360053,B,69
02/18/2019,20,160237,52,1360053,B,145
11/15/2019,110,160237,52,1360053,B,31
03/09/2020,2,180427,02,1360053,A,46
05/16/2019,8,160237,52,1360053,B,100
06/05/2019,4,180427,04,1360053,B,56
10/14/2019,33,180427,04,1360053,A,38
01/09/2020,6,180427,06,1360053,A,72
08/01/2020,2,180427,02,1360053,A,67
06/29/2020,15,160237,52,1360053,B,89
05/22/2019,1,180427,02,1360053,B,34
02/17/2020,46,180427,04,1360053,A,59
06/26/2019,24,180427,06,1360053,B,42
05/08/2019,12,160237,52,1360053,B,86
02/11/2019,8,160237,52,1360053,B,88
04/03/2020,5,180427,04,1360053,A,14
01/06/2020,11,180427,02,1360053,A,69
11/26/2018,33,160237,52,1360053,B,52
01/06/2020,11,180427,02,1360053,A,69
07/10/2019,24,160237,52,1360053,B,120
10/16/2020,1,160237,52,1360053,B,50
09/25/2019,24,160237,52,1360053,B,48
06/12/2019,24,160237,52,1360053,B,92
08/03/2020,46,180427,06,1360053,A,63
04/03/2019,4,160237,52,1360053,B,91
08/05/2019,44,180427,06,1360053,A,46
10/01/2019,82,180427,06,1360053,A,34
06/30/2020,15,160237,52,1360053,B,12
03/05/2019,40,160237,52,1360053,B,78
09/27/2019,42,160237,52,1360053,B,57
06/29/2020,15,160237,52,1360053,B,89
09/26/2019,2,180427,06,1360053,A,43
09/07/2020,17,160237,52,1360053,B,75
06/20/2019,6,160237,52,1360053,B,72
01/07/2020,10,180427,04,1360053,A,70
09/24/2019,3,180427,02,1360053,A,41
07/07/2020,25,180427,02,1360053,A,105
06/16/2020,15,160237,52,1360053,B,76
07/10/2020,24,180427,04,1360053,A,107
08/04/2020,19,180427,06,1360053,A,70
08/01/2020,16,180427,02,1360053,A,61
09/28/2020,23,160237,52,1360053,B,84
08/02/2019,12,180427,02,1360053,A,35
03/20/2019,28,160237,52,1360053,B,117
07/20/2020,20,180427,04,1360053,A,117
10/10/2019,20,180427,06,1360053,A,34
06/17/2019,11,180427,04,1360053,B,60
08/05/2019,6,180427,06,1360053,A,38
11/14/2018,24,261,06,1360053,B,69
09/17/2019,47,180427,06,1360053,A,54
03/10/2020,16,180427,06,1360053,A,47
08/22/2019,6,180427,06,1360053,A,50
05/31/2019,12,180427,02,1360053,B,8
06/23/2020,8,180427,06,1360053,A,91
10/23/2019,94,160237,52,1360053,B,52
05/27/2020,15,160237,52,1360053,B,61
01/09/2020,6,180427,06,1360053,A,72
06/29/2020,15,160237,52,1360053,B,89
10/02/2020,30,160237,52,1360053,B,52
01/07/2020,10,180427,04,1360053,A,70
08/21/2019,49,180427,04,1360053,A,49
01/06/2020,11,180427,02,1360053,A,69
12/04/2018,45,261,02,1360053,B,90
10/28/2019,24,180427,02,1360053,A,32
08/30/2019,3,180427,06,1360053,A,42
12/18/2018,14,261,04,1360053,B,104
05/08/2019,32,160237,52,1360053,B,92
01/06/2020,11,180427,02,1360053,A,69
05/10/2019,8,180427,02,1360053,B,30
10/04/2019,148,180427,04,1360053,A,37
01/31/2020,127,160237,52,1360053,B,108
09/02/2020,19,180427,04,1360053,A,99
10/02/2020,23,160237,52,1360053,B,86
06/25/2019,3,180427,06,1360053,B,41
04/06/2020,33,180427,04,1360053,A,25
04/02/2020,6,180427,02,1360053,A,13
03/31/2020,24,180427,04,1360053,A,81
08/04/2020,24,180427,04,1360053,A,70
12/31/2018,31,261,04,1360053,B,108
04/11/2019,16,160237,52,1360053,B,66
03/30/2020,8,180427,06,1360053,A,80
05/08/2019,7,160237,52,1360053,B,76
01/03/2019,12,160237,52,1360053,B,126
11/26/2018,8,261,06,1360053,B,73
09/04/2020,6,180427,04,1360053,A,101
05/22/2019,10,180427,02,1360053,B,27
06/10/2020,65,180427,02,1360053,A,77
04/08/2019,7,160237,52,1360053,B,74
01/09/2020,6,180427,06,1360053,A,72
04/02/2020,68,180427,02,1360053,A,21
06/21/2019,13,180427,02,1360053,B,50
02/07/2020,71,180427,06,1360053,A,56
04/12/2019,4,160237,52,1360053,B,67
05/15/2019,10,160237,52,1360053,B,76
01/06/2020,9,180427,02,1360053,A,69
10/03/2019,5,180427,04,1360053,A,7
05/26/2020,15,160237,52,1360053,B,60
10/03/2019,35,160237,52,1360053,B,63
06/16/2020,9,160237,52,1360053,B,77
01/09/2020,6,180427,06,1360053,A,72
01/07/2020,10,180427,04,1360053,A,70
07/10/2019,50,160237,52,1360053,B,64
01/07/2020,10,180427,04,1360053,A,70
04/15/2020,40,160237,52,1360053,B,51
04/07/2020,11,180427,06,1360053,A,18
10/30/2020,29,160237,52,1360053,B,67
06/29/2020,15,160237,52,1360053,B,89
10/25/2019,50,180427,04,1360053,A,29
06/29/2020,15,160237,52,1360053,B,89
03/06/2020,18,180427,04,1360053,A,43
11/20/2018,1,261,02,1360053,B,61
06/29/2020,9,160237,52,1360053,B,88
06/05/2019,2,180427,04,1360053,B,13
10/18/2019,7,180427,02,1360053,A,35
07/30/2019,16,160237,52,1360053,B,82
03/09/2020,1,180427,06,1360053,A,46
09/10/2019,24,160237,52,1360053,B,74
09/07/2020,3,160237,52,1360053,B,81
06/20/2019,46,160237,52,1360053,B,63
10/16/2020,29,160237,52,1360053,B,52
01/30/2020,2,180427,02,1360053,A,20
11/02/2020,1,160237,52,1360053,B,59
06/29/2020,15,160237,52,1360053,B,89
08/04/2020,16,180427,04,1360053,A,132
08/21/2019,13,180427,06,1360053,A,8
05/22/2020,15,160237,52,1360053,B,71
08/05/2019,26,180427,04,1360053,A,46
06/16/2020,9,160237,52,1360053,B,77
05/26/2020,15,160237,52,1360053,B,68
10/02/2020,30,160237,52,1360053,B,52
02/05/2020,22,180427,04,1360053,A,54
08/03/2020,49,180427,02,1360053,A,63
07/01/2019,46,180427,04,1360053,B,47
09/16/2020,48,180427,04,1360053,A,113
06/24/2020,16,180427,06,1360053,A,93
10/23/2019,28,160237,52,1360053,B,77
06/16/2020,6,180427,04,1360053,A,84
06/28/2019,18,180427,02,1360053,B,44
02/24/2020,40,180427,02,1360053,A,66
08/20/2019,29,180427,02,1360053,A,7
07/30/2019,20,160237,52,1360053,B,57
02/24/2020,27,180427,06,1360053,A,66
03/03/2020,3,180427,06,1360053,A,47
12/26/2018,29,261,02,1360053,B,103
01/31/2020,2,160237,52,1360053,B,122
08/03/2020,24,180427,02,1360053,A,69
01/06/2020,8,180427,04,1360053,A,69
04/08/2019,4,160237,52,1360053,B,60
04/10/2019,16,160237,52,1360053,B,65
11/11/2019,4,180427,04,1360053,A,39
10/08/2019,11,180427,02,1360053,A,47
01/07/2020,10,180427,04,1360053,A,70
11/05/2018,6,261,02,1360053,B,61
07/30/2019,8,160237,52,1360053,B,71
02/01/2019,4,160237,52,1360053,B,119
08/20/2019,24,160237,52,1360053,B,71
06/20/2019,25,160237,52,1360053,B,100
06/25/2020,24,180427,04,1360053,A,93
06/26/2019,6,160237,52,1360053,B,106
10/21/2020,21,160237,52,1360053,B,90
05/08/2019,7,160237,52,1360053,B,89
01/07/2020,10,180427,04,1360053,A,70
01/06/2020,11,180427,02,1360053,A,69
11/20/2018,8,261,04,1360053,B,61
07/17/2019,30,160237,52,1360053,B,58
11/15/2019,28,180427,04,1360053,A,50
08/06/2019,4,160237,52,1360053,B,64
02/06/2020,48,180427,04,1360053,A,55
09/16/2020,27,180427,04,1360053,A,107
01/03/2019,5,160237,52,1360053,B,127
09/01/2020,16,180427,06,1360053,A,98
07/30/2019,4,160237,52,1360053,B,57
01/06/2020,11,180427,02,1360053,A,69
09/25/2019,23,180427,04,1360053,A,42
01/09/2020,6,180427,06,1360053,A,72
10/15/2019,4,160237,52,1360053,B,134
07/17/2019,2,160237,52,1360053,B,97
09/26/2019,4,160237,52,1360053,B,114
05/24/2019,12,180427,02,1360053,B,3
06/19/2019,16,180427,02,1360053,B,35
04/03/2019,8,160237,52,1360053,B,58
08/28/2019,22,160237,52,1360053,B,79
07/20/2020,30,180427,04,1360053,A,119
06/27/2019,22,180427,02,1360053,A,7
08/21/2019,2,160237,52,1360053,B,77
09/03/2020,18,160237,52,1360053,B,85
10/17/2019,144,160237,52,1360053,B,86
01/10/2020,6,180427,06,1360053,A,73
08/16/2019,50,180427,02,1360053,A,44
10/08/2019,29,180427,02,1360053,A,32
10/26/2020,8,160237,52,1360053,B,45
02/24/2020,4,180427,02,1360053,A,73
01/02/2020,10,180427,02,1360053,A,91
03/06/2020,6,180427,04,1360053,A,50
06/25/2019,18,180427,04,1360053,B,54
01/16/2020,26,160237,52,1360053,B,93
09/17/2019,4,160237,52,1360053,B,81
08/02/2019,24,180427,06,1360053,A,43
08/07/2019,18,180427,04,1360053,A,40
07/17/2019,42,160237,52,1360053,B,58
07/23/2019,5,160237,52,1360053,B,83
09/16/2019,21,180427,02,1360053,A,56
06/16/2020,15,160237,52,1360053,B,76
09/30/2019,151,180427,02,1360053,A,33
09/09/2020,2,180427,06,1360053,A,106
01/09/2020,6,180427,06,1360053,A,72
06/25/2019,12,180427,02,1360053,B,47
10/16/2019,5,180427,06,1360053,A,33
10/17/2019,7,180427,04,1360053,A,34
09/26/2019,24,160237,52,1360053,B,56
09/18/2019,46,180427,02,1360053,A,48
10/26/2020,8,160237,52,1360053,B,45
04/07/2020,90,180427,06,1360053,A,26
05/15/2019,12,160237,52,1360053,B,93
12/07/2018,4,161351,52,1360053,B,99
04/03/2019,4,160237,52,1360053,B,79
08/01/2019,1,180427,06,1360057,B,71
11/25/2019,19,180427,02,1360057,A,47
04/24/2019,80,160237,52,1360057,B,43
05/26/2020,45,180427,04,1360057,A,62
09/17/2019,4,160237,52,1360057,B,105
06/10/2019,10,180427,04,1360057,B,46
01/23/2019,16,160237,52,1360057,B,43
05/20/2019,15,180427,04,1360057,B,32
04/03/2019,6,160237,52,1360057,B,51
09/10/2019,10,180427,06,1360057,A,13
11/13/2018,9,261,06,1360057,B,40
11/11/2019,11,180427,04,1360057,A,39
06/12/2019,2,180427,02,1360057,B,55
03/09/2020,4,180427,02,1360057,A,46
10/16/2019,69,160237,52,1360057,B,76
05/24/2019,6,180427,04,1360057,B,44
01/28/2020,8,180427,06,1360057,A,91
07/06/2020,18,180427,02,1360057,A,89
03/22/2019,4,160237,52,1360057,B,67
01/30/2019,1,261,06,1360057,B,41
03/27/2020,24,180427,06,1360057,A,15
02/06/2020,14,180427,04,1360057,A,100
09/10/2020,12,180427,02,1360057,A,107
01/10/2020,13,180427,06,1360057,A,73
09/23/2020,5,160237,52,1360057,B,195
10/01/2019,12,180427,06,1360057,A,18
09/01/2020,7,180427,02,1360057,A,88
09/16/2020,2,180427,04,1360057,A,107
01/02/2020,14,180427,02,1360057,A,20
08/20/2019,26,160237,52,1360057,B,71
10/15/2019,4,180427,02,1360057,A,27
03/03/2020,9,180427,06,1360057,A,47
09/10/2019,18,180427,04,1360057,A,47
10/15/2019,56,160237,52,1360057,B,75
02/17/2020,13,180427,06,1360057,A,38
10/29/2019,15,180427,02,1360057,A,26
10/29/2020,38,180427,02,1360057,A,84
07/09/2019,30,160237,52,1360057,B,63
09/25/2019,58,160237,52,1360057,B,55
06/28/2019,22,180427,02,1360057,B,44
08/20/2019,8,180427,06,1360057,A,7
09/01/2020,8,180427,06,1360057,A,88
10/17/2019,2,160237,52,1360057,B,77
09/08/2019,14,180427,04,1360057,A,11
08/20/2019,29,180427,02,1360057,A,53
08/03/2020,105,180427,02,1360057,A,63
01/07/2020,46,180427,04,1360057,A,25
10/08/2019,116,160237,52,1360057,B,77
10/06/2020,125,180427,05,1360057,A,50
07/09/2019,36,160237,52,1360057,B,50
06/17/2019,4,180427,06,1360057,B,46
02/26/2019,26,160237,52,1360057,B,22
08/28/2020,5,180427,04,1360057,A,84
04/02/2020,7,180427,02,1360057,A,13
04/24/2019,7,160237,52,1360057,B,75
01/27/2020,16,180427,04,1360057,A,38
12/18/2018,10,261,04,1360057,B,75
10/02/2019,37,180427,04,1360057,A,62
02/06/2020,16,180427,04,1360057,A,100
02/26/2019,6,160237,52,1360057,B,22
08/03/2020,75,180427,06,1360057,A,63
10/23/2019,88,160237,52,1360057,B,76
05/27/2020,5,160237,52,1360057,B,61
05/18/2020,6,180427,04,1360057,A,31
07/17/2019,20,160237,52,1360057,B,69
09/09/2019,23,180427,02,1360057,A,12
03/06/2019,4,160237,52,1360057,B,63
06/05/2019,3,180427,04,1360057,B,27
09/06/2019,9,180427,06,1360057,A,15
05/28/2020,19,180427,06,1360057,A,36
06/05/2019,6,180427,06,1360057,B,27
03/19/2020,22,180427,02,1360057,A,7
07/10/2019,16,160237,52,1360057,B,120
05/21/2019,4,180427,06,1360057,B,26
01/15/2020,60,160237,52,1360057,B,100
04/07/2020,15,180427,06,1360057,A,18
05/28/2020,15,180427,04,1360057,A,36
10/16/2020,9,180427,02,1360057,A,79
06/25/2019,10,180427,04,1360057,B,41
05/26/2020,90,180427,02,1360057,A,62
06/29/2020,8,180427,06,1360057,A,82
12/21/2018,16,261,02,1360057,B,30
05/27/2020,36,180427,02,1360057,A,35
10/21/2020,53,180427,06,1360057,A,84
09/17/2019,4,160237,52,1360057,B,106
11/21/2019,18,180427,04,1360057,A,43
02/03/2020,11,180427,06,1360057,A,45
01/20/2020,17,180427,02,1360057,A,83
11/30/2018,5,261,04,1360057,B,57
04/24/2019,7,160237,52,1360057,B,62
10/20/2020,26,180427,06,1360057,A,83
11/22/2019,7,180427,06,1360057,A,44
02/20/2019,8,160237,52,1360057,B,27
05/27/2020,44,180427,02,1360057,A,63
09/26/2019,28,160237,52,1360057,B,90
03/05/2019,6,160237,52,1360057,B,26
02/26/2019,28,160237,52,1360057,B,21
03/06/2020,10,180427,04,1360057,A,50
12/03/2018,17,261,06,1360057,B,32
08/14/2019,46,180427,02,1360057,B,70
08/26/2020,8,180427,02,1360057,A,28
01/24/2020,14,180427,02,1360057,A,35
11/20/2018,20,160237,52,1360057,B,55
01/13/2020,24,180427,06,1360057,A,31
09/23/2020,1,160237,52,1360057,B,97
07/30/2019,4,160237,52,1360057,B,110
05/27/2020,17,180427,02,1360057,A,23
12/04/2019,60,160237,52,1360057,B,50
05/21/2019,18,180427,02,1360057,B,26
10/25/2019,25,180427,04,1360057,A,29
12/17/2018,11,261,02,1360057,B,74
09/24/2019,12,180427,02,1360057,A,11
02/17/2020,22,180427,04,1360057,A,38
06/16/2020,16,180427,04,1360057,A,74
10/02/2019,12,180427,06,1360057,A,62
11/14/2019,28,180427,06,1360057,A,42
05/22/2020,5,160237,52,1360057,B,56
11/07/2018,33,160237,52,1360057,B,33
04/24/2019,11,160237,52,1360057,B,72
06/12/2020,5,180427,02,1360057,A,70
10/21/2020,6,160237,52,1360057,B,71
10/22/2019,17,180427,02,1360057,A,26
09/19/2019,19,180427,02,1360057,A,13
02/17/2020,4,180427,02,1360057,A,38
06/15/2020,6,180427,06,1360057,A,73
01/23/2019,14,160237,52,1360057,B,37
03/17/2020,10,180427,02,1360057,A,18
12/12/2018,8,160237,52,1360057,B,27
09/03/2019,12,180427,04,1360057,A,12
09/03/2020,20,180427,04,1360057,A,94
01/16/2020,16,180427,04,1360057,A,79
10/29/2020,99,180427,06,1360057,A,84
10/17/2019,140,160237,52,1360057,B,86
03/22/2019,2,160237,52,1360057,B,46
08/23/2019,14,180427,04,1360057,A,10
07/14/2020,21,180427,06,1360057,A,71
06/11/2019,18,180427,04,1360057,B,40
09/23/2020,1,160237,52,1360057,B,105
10/23/2019,24,160237,52,1360057,B,43
07/18/2019,37,180427,06,1360057,B,43
01/28/2020,108,160237,52,1360057,B,105
03/19/2020,20,180427,06,1360057,A,20
07/13/2020,37,180427,04,1360057,A,96
05/15/2019,12,180427,06,1360057,B,41
08/20/2019,8,160237,52,1360057,B,78
09/02/2020,9,180427,06,1360057,A,99
10/01/2020,10,180427,04,1360057,A,122
06/26/2019,6,180427,04,1360057,B,26
10/22/2019,13,180427,04,1360057,A,34
06/26/2019,45,180427,04,1360057,B,21
09/09/2020,19,180427,04,1360057,A,100
09/15/2020,4,180427,04,1360057,A,106
01/20/2020,17,180427,02,1360057,A,83
06/11/2019,15,180427,02,1360057,B,40
09/20/2019,10,180427,06,1360057,A,14
07/15/2019,43,180427,04,1360057,A,17
06/25/2019,12,180427,06,1360057,B,41
09/26/2019,23,160237,52,1360057,B,56
07/10/2019,22,160237,52,1360057,B,83
08/13/2019,8,180427,06,1360057,A,46
08/27/2020,12,180427,02,1360057,A,29
11/07/2018,5,160237,52,1360057,B,70
05/08/2019,14,180427,06,1360057,B,28
05/10/2019,1,180427,02,1360057,B,36
05/07/2019,16,180427,02,1360057,B,27
10/07/2020,59,180427,07,1360057,A,51
09/27/2019,12,180427,04,1360057,A,14
10/19/2020,42,180427,04,1360057,A,82
09/24/2019,5,180427,02,1360057,A,54
06/30/2020,4,180427,02,1360057,A,99
12/27/2018,1,261,02,1360057,B,41
07/06/2020,1,180427,02,1360057,A,80
02/21/2020,5,180427,06,1360057,A,29
09/10/2020,14,180427,04,1360057,A,107
06/26/2019,20,160237,52,1360057,B,106
05/19/2020,40,180427,06,1360057,A,55
06/12/2020,4,180427,02,1360057,A,80
08/20/2019,18,180427,02,1360057,A,7
05/22/2020,5,160237,52,1360057,B,64
09/10/2020,65,180427,04,1360057,A,101
07/17/2020,21,180427,04,1360057,A,74
10/30/2020,12,160237,52,1360057,B,114
04/23/2019,12,160237,52,1360057,B,71
09/26/2019,17,180427,04,1360057,A,20
01/20/2020,15,180427,02,1360057,A,83
01/10/2020,8,180427,06,1360057,A,73
10/01/2019,3,180427,04,1360057,A,5
10/23/2019,66,160237,52,1360057,B,77
07/12/2019,2,180427,06,1360057,B,42
02/24/2020,12,180427,04,1360057,A,32
02/28/2019,15,165818,02,1370079,B,20
09/27/2019,52,165818,02,1370079,A,9
01/03/2020,15,165818,02,1370079,A,66
03/27/2019,54,165818,04,1370079,B,20
01/13/2020,10,165818,04,1370079,A,74
01/02/2019,72,165818,02,1370079,B,14
01/10/2020,10,165818,04,1370079,A,71
06/04/2019,5,165818,07,1370079,B,68
03/02/2020,7,165818,06,1370079,A,123
06/11/2019,5,165818,06,1370079,B,54
04/01/2020,22,165818,04,1370079,A,12
04/02/2020,37,165818,06,1370079,A,13
01/09/2020,7,165818,04,1370079,A,72
04/08/2019,8,165818,06,1370079,B,26
09/06/2019,28,165818,06,1370079,A,15
03/02/2020,7,165818,06,1370079,A,123
10/10/2019,70,165818,02,1370079,A,7
01/08/2020,5,165818,02,1370079,A,55
08/28/2019,43,165818,04,1370079,A,40
01/07/2020,11,165818,02,1370079,A,68
09/01/2020,63,165818,06,1370079,A,98
01/08/2020,10,165818,06,1370079,A,71
07/30/2020,12,161209,52,1370079,B,31
07/16/2019,28,165818,02,1370079,A,26
01/24/2020,72,165818,04,1370079,A,35
09/08/2020,26,165818,04,1370079,A,95
08/08/2019,18,165818,02,1370079,A,41
08/08/2019,15,165818,06,1370079,A,41
10/03/2019,36,165818,06,1370079,A,15
09/25/2019,113,165818,02,1370079,A,19
11/29/2018,48,165818,04,1370079,B,28
04/04/2019,41,165818,04,1370079,B,15
04/04/2019,45,165818,02,1370079,B,48
06/04/2020,68,165818,06,1370079,A,73
08/02/2019,51,165818,04,1370079,A,30
04/04/2019,28,165818,04,1370079,B,48
06/02/2020,67,165818,02,1370079,A,71
02/19/2019,33,165818,04,1370079,B,19
12/17/2018,30,165818,04,1370079,B,38
01/07/2020,7,165818,06,1370079,A,68
01/07/2020,12,165818,02,1370079,A,68
08/31/2019,25,165818,04,1370079,A,9
09/02/2020,88,165818,02,1370079,A,99
06/20/2019,34,165818,02,1370079,B,42
06/06/2019,55,165818,04,1370079,B,42
07/31/2019,3,165818,04,1370079,A,33
03/10/2020,6,165818,04,1370079,A,11
05/23/2019,10,165818,07,1370079,B,56
01/09/2020,45,165818,04,1370079,A,50
06/28/2019,30,165818,04,1370079,A,8
01/07/2020,12,165818,02,1370079,A,68
03/10/2020,11,165818,06,1370079,A,11
12/18/2018,2,165818,02,1370079,B,32
01/10/2020,10,165818,04,1370079,A,71
08/05/2019,12,165818,06,1370079,A,17
09/10/2019,3,165818,06,1370079,A,33
05/28/2019,52,165818,04,1370079,B,61
01/08/2020,45,165818,06,1370079,A,19
05/07/2019,30,165818,05,1370079,B,40
04/02/2020,6,165818,04,1370079,A,13
04/03/2020,54,165818,02,1370079,A,14
04/03/2020,183,165818,02,1370079,A,9
05/19/2020,32,165818,02,1370079,A,56
01/10/2020,64,165818,02,1370079,A,21
09/04/2020,24,165818,04,1370079,A,101
01/10/2020,10,165818,04,1370079,A,71
12/06/2018,12,165818,06,1370079,B,15
01/04/2019,34,165818,02,1370079,B,9
08/19/2019,5,165818,04,1370079,A,47
10/10/2019,7,165818,04,1370079,A,7
11/02/2020,36,116333,06,1370079,A,12
01/10/2020,7,165818,04,1370079,A,73
06/02/2020,68,165818,04,1370079,A,71
08/02/2019,48,165818,02,1370079,A,14
05/16/2019,2,165818,04,1370079,B,41
05/18/2020,68,165818,04,1370079,A,55
12/31/2018,21,165818,04,1370079,B,12
01/10/2020,7,165818,04,1370079,A,73
01/07/2020,7,165818,04,1370079,A,70
07/01/2019,5,165818,02,1370079,A,11
04/20/2020,199,165818,06,1370079,A,26
01/07/2020,12,165818,02,1370079,A,70
12/28/2018,47,165818,02,1370079,B,11
01/27/2020,57,165818,02,1370079,A,11
03/28/2019,27,165818,02,1370079,B,21
03/25/2020,68,165818,02,1370079,A,13
07/02/2019,102,165818,04,1370079,B,27
04/07/2020,143,165818,04,1370079,A,13
11/01/2019,18,160455,52,1370079,B,31
05/30/2019,18,165818,06,1370079,B,50
02/22/2019,3,165818,06,1370079,B,22
10/14/2020,81,116333,02,1370079,A,42
03/07/2019,58,165818,06,1370079,B,27
09/26/2019,108,165818,06,1370079,A,20
02/28/2020,36,165818,02,1370079,A,9
01/06/2020,10,165818,06,1370079,A,69
04/04/2019,4,165818,02,1370079,B,28
06/10/2020,1,161209,52,1370079,B,70
04/03/2019,76,165818,02,1370079,B,14
07/08/2020,115,165818,04,1370079,A,37
01/13/2020,90,165818,04,1370079,A,31
06/04/2019,3,165818,06,1370079,B,60
06/20/2019,24,165818,04,1370079,B,49
01/08/2020,10,165818,06,1370079,A,71
05/30/2019,2,165818,02,1370079,B,42
07/02/2020,100,165818,02,1370079,A,31
09/27/2019,3,165818,04,1370079,A,9
05/31/2019,43,165818,02,1370079,B,36
03/31/2020,68,165818,02,1370079,A,19
08/13/2020,101,165818,04,1370079,A,79
08/19/2019,36,165818,02,1370079,A,47
04/10/2019,16,165818,06,1370079,B,54
12/19/2018,12,165818,02,1370079,B,40
10/05/2020,16,161210,52,1370079,B,25
08/29/2019,7,165818,06,1370079,A,35
01/10/2020,69,165818,06,1370079,A,28
10/05/2020,55,165818,02,1370079,A,60
10/27/2020,3,161210,52,1370079,B,64
12/10/2018,50,165818,04,1370079,B,24
08/07/2019,18,165818,02,1370079,A,40
01/20/2020,10,160455,52,1370079,B,52
08/11/2020,88,165818,02,1370079,A,77
01/03/2020,107,165818,02,1370079,A,21
01/06/2020,15,165818,02,1370079,A,69
03/20/2020,38,165818,06,1370079,A,8
06/12/2019,38,165818,06,1370079,B,48
08/26/2019,29,165818,02,1370079,A,25
01/03/2020,15,165818,02,1370079,A,66
01/10/2020,10,165818,04,1370079,A,71
06/26/2019,19,165818,02,1370079,B,55
05/15/2020,5,165818,02,1370079,A,11
05/13/2019,35,165818,02,1370079,B,46
06/24/2019,20,165818,04,1370079,B,33
02/28/2019,31,165818,04,1370079,B,20
08/24/2019,18,165818,04,1370079,A,30
04/04/2019,24,165818,04,1370079,B,22
05/23/2019,5,165818,07,1370079,B,56
01/08/2020,10,165818,06,1370079,A,71
12/13/2018,7,165818,02,1370079,B,6
12/17/2018,68,165818,04,1370079,B,26
04/09/2019,30,165818,06,1370079,B,20
02/28/2020,15,165818,04,1370079,A,9
01/09/2019,57,165818,06,1370079,B,21
12/12/2018,4,165818,02,1370079,B,26
09/30/2020,11,116333,06,1370079,A,28
09/11/2019,56,165818,02,1370079,A,20
07/22/2019,4,165818,06,1370079,A,32
06/28/2019,18,165818,06,1370079,B,57
07/01/2020,1,161209,52,1370079,B,91
08/21/2019,22,165818,02,1370079,A,27
04/17/2019,9,165818,04,1370079,B,7
06/06/2019,31,165818,06,1370079,B,70
04/12/2019,1,165818,04,1370079,B,30
01/15/2020,35,165818,04,1370079,A,62
03/02/2020,59,165818,06,1370079,A,12
07/16/2019,36,165818,06,1370079,B,41
09/02/2020,35,165818,02,1370079,A,89
09/24/2020,15,161210,52,1370079,B,38
01/06/2020,11,165818,02,1370079,A,67
06/10/2019,21,165818,04,1370079,B,32
01/07/2020,19,165818,02,1370079,A,60
04/02/2019,29,165818,06,1370079,B,26
05/30/2019,5,165818,04,1370079,B,42
03/25/2020,46,165818,04,1370079,A,13
08/23/2019,27,165818,06,1370079,A,51
01/08/2020,35,165818,02,1370079,A,49
12/14/2018,8,165818,06,1370079,B,28
01/07/2020,7,165818,04,1370079,A,70
05/16/2019,23,165818,02,1370079,B,36
01/06/2020,11,165818,02,1370079,A,67
06/10/2019,37,165818,02,1370079,B,19
01/07/2020,7,165818,06,1370079,A,68
01/06/2020,15,165818,02,1370079,A,69
02/04/2020,21,165818,06,1370079,A,19
01/04/2019,37,165818,06,1370079,B,18
06/25/2019,94,165818,02,1370079,B,20
09/04/2020,40,165818,06,1370079,A,91
01/29/2020,61,165818,04,1370079,A,13
06/19/2019,30,165818,02,1370079,B,41
12/11/2019,6,160455,52,1370079,B,42
05/13/2020,68,165818,06,1370079,A,50
09/08/2020,29,165818,04,1370079,A,105
01/07/2020,32,165818,06,1370079,A,54
03/02/2020,7,165818,06,1370079,A,123
04/03/2019,30,165818,02,1370079,B,21
08/28/2020,63,165818,06,1370079,A,94
09/27/2019,40,165818,06,1370079,A,21
05/05/2020,35,165818,02,1370079,A,42
08/19/2019,4,165818,02,1370079,A,52
07/17/2019,14,165818,04,1370079,A,19
06/25/2019,15,165818,04,1370079,B,41
